Symbol,Date,Price,Analysts,StrongBuy,Buy,Hold,Sell,Lowcast,Forecast,Highcast,Actual
TSLX,08/01/2018,19.5,6,0,6,0,0,-0.02,0.1,0.12,0.0487
TSLX,08/01/2019,19.729999542236328,5,0,5,0,0,0.06,0.11,0.16,0.0634
TSLX,05/01/2020,15.989999771118164,5,0,5,0,0,-0.07,0.09,0.12,0.0338
TT,04/01/2020,78.41999816894531,9,0,5,4,0,0.05,0.25,0.49,0.147
TT,05/01/2020,85.91999816894531,11,0,6,4,1,-0.09,0.16,0.47,0.0417
TUFN,08/01/2019,21.8700008392334,7,0,6,1,0,0.11,0.37,0.62,-0.2451
TUFN,04/01/2020,8.5,10,0,6,4,0,0.24,1.77,1.73,0.2094
TUFN,05/01/2020,9.399999618530273,10,0,6,4,0,-0.04,1.32,0.6,0.0117
TTI,02/01/2019,2.1700000762939453,5,0,5,0,0,1.14,1.61,1.14,0.0876
TTI,03/01/2019,2.4300000667572017,5,0,5,0,0,1.02,1.47,1.02,-0.0247
TTI,05/01/2019,2.369999885559082,5,0,5,0,0,1.17,1.65,1.17,-0.2954
TTI,08/01/2019,1.5399999618530271,5,0,5,0,0,1.56,2.59,1.56,0.3247
TTI,04/01/2020,0.3100000023841858,4,0,0,4,0,2.23,3.64,3.03,0.0968
TTI,05/01/2020,0.550000011920929,4,0,0,4,0,1.7,2.89,2.38,-0.0545
TWLO,02/01/2019,111.30999755859376,18,0,17,1,0,-0.25,-0.18,0.2,0.1821
TWLO,05/01/2019,142.1999969482422,19,0,17,2,0,-0.16,0.07,0.34,-0.0273
TWLO,04/01/2020,87.0,22,0,19,3,0,-0.0,0.53,0.66,1.2505
TWLO,05/01/2020,109.38999938964844,23,0,18,5,0,-0.4,-0.01,0.12,0.9941
TWI,02/01/2019,5.619999885559082,2,0,0,2,0,0.53,1.65,2.78,0.0445
TWI,03/01/2019,6.309999942779541,3,0,1,2,0,0.76,1.32,0.76,0.0951
TWI,05/01/2019,6.9099998474121085,3,0,1,2,0,0.58,1.08,0.58,-0.2822
TWI,08/01/2019,3.5299999713897705,3,0,1,2,0,1.31,2.61,1.31,-0.2266
TWI,04/01/2020,1.4900000095367432,1,0,1,0,0,4.26,4.26,4.26,-0.1544
TWI,05/01/2020,1.350000023841858,1,0,1,0,0,5.72,5.72,5.72,0.0741
TWO,08/01/2018,15.489999771118164,3,0,3,0,0,0.04,0.05,0.04,-0.0355
TWO,02/01/2019,14.630000114440918,6,0,6,0,0,0.12,0.14,0.12,-0.0752
TWO,03/01/2019,13.90999984741211,6,0,5,1,0,0.01,0.12,0.08,-0.0022
TWO,05/01/2019,13.880000114440918,7,0,5,2,0,0.03,0.17,0.32,-0.0814
TWO,08/01/2019,13.449999809265135,8,0,6,2,0,0.02,0.17,0.02,-0.0208
TWO,04/01/2020,3.609999895095825,7,0,6,1,0,0.36,2.04,2.62,0.2521
TWO,05/01/2020,4.400000095367432,8,0,7,1,0,0.38,1.87,2.67,0.1432
TSN,08/01/2018,57.93000030517578,13,0,8,3,2,0.21,0.33,0.5,0.0309
TSN,02/01/2019,62.1500015258789,13,0,7,5,1,-0.34,0.16,0.28,0.1183
TSN,03/01/2019,61.79999923706055,13,0,7,5,1,-0.05,0.13,0.3,0.2136
TSN,05/01/2019,75.0,13,0,7,5,1,-0.18,-0.07,0.08,0.0867
TSN,08/01/2019,79.79000091552734,12,1,8,2,1,-0.4,-0.06,0.2,0.0768
TSN,04/01/2020,56.4000015258789,12,0,9,2,1,0.22,0.53,0.84,0.0913
TSN,05/01/2020,61.22000122070313,14,0,9,4,1,0.07,0.36,0.5,-0.0252
TRTN,02/01/2019,36.0099983215332,5,0,3,2,0,0.14,0.21,0.14,-0.1308
TRTN,03/01/2019,33.11999893188477,3,0,1,1,1,-0.03,0.1,-0.03,0.0021
TRTN,05/01/2019,33.189998626708984,3,0,1,1,1,-0.01,0.12,-0.01,-0.0012
TRTN,04/01/2020,24.729999542236328,3,0,1,2,0,0.45,0.6,0.75,0.2414
TRTN,05/01/2020,30.170000076293945,3,0,1,2,0,0.3,0.44,0.57,0.0076
TVE,02/01/2019,25.65999984741211,1,0,0,1,0,-0.86,-0.86,-0.86,-0.0101
TVE,03/01/2019,25.60000038146973,1,0,0,1,0,-0.86,-0.86,-0.86,-0.0137
TVE,05/01/2019,25.25,1,0,0,1,0,-0.86,-0.86,-0.86,-0.004
TVE,08/01/2019,25.43000030517578,1,0,0,1,0,-0.86,-0.86,-0.86,-0.0071
TVE,04/01/2020,24.899999618530273,2,0,2,0,0,-0.88,-0.87,-0.86,0.0514
TVE,05/01/2020,25.15999984741211,2,0,2,0,0,-0.88,-0.87,-0.86,0.0258
UBS,04/01/2020,8.960000038146973,1,0,1,0,0,0.64,0.64,0.64,0.2054
UBS,05/01/2020,10.380000114440918,1,0,1,0,0,0.53,0.53,0.53,0.1089
TS,08/01/2018,36.43000030517578,10,0,7,3,0,0.04,0.15,0.37,-0.0502
TS,02/01/2019,24.76000022888184,12,0,9,3,0,0.03,0.59,0.74,0.1571
TS,03/01/2019,26.85000038146973,10,0,8,2,0,-0.03,0.5,0.45,0.0346
TS,05/01/2019,27.78000068664551,10,0,7,2,1,0.03,0.4,0.4,-0.0306
TS,08/01/2019,23.459999084472656,9,0,7,1,1,0.46,0.56,0.46,-0.0946
TS,04/01/2020,12.0600004196167,6,0,4,2,0,0.08,0.55,1.08,0.0638
TS,05/01/2020,13.40999984741211,7,0,4,3,0,-0.46,0.33,0.93,-0.0477
TUP,02/01/2019,27.31999969482422,4,0,0,3,1,0.19,0.55,0.45,-0.0545
TUP,03/01/2019,30.239999771118164,3,0,0,2,1,0.14,0.23,0.38,-0.2097
TUP,05/01/2019,23.899999618530273,3,0,0,2,1,0.38,0.49,0.67,-0.195
TUP,08/01/2019,15.229999542236328,3,0,0,2,1,0.29,0.72,0.29,0.0466
TUP,04/01/2020,1.6000000238418581,2,0,0,1,1,0.69,5.5,0.69,1.0375
TUP,05/01/2020,3.0799999237060547,2,0,0,1,1,0.16,3.6,0.16,0.5455
TX,02/01/2019,30.3799991607666,3,0,1,1,1,0.13,0.23,0.13,-0.0889
TX,03/01/2019,29.01000022888184,3,0,1,1,1,0.19,0.29,0.19,-0.1475
TX,08/01/2019,21.020000457763672,4,0,0,3,1,0.22,0.44,0.34,-0.0866
TX,04/01/2020,11.529999732971193,6,0,3,2,1,0.52,0.84,1.7,0.3816
TX,05/01/2020,13.350000381469727,6,0,4,1,1,0.34,0.62,0.86,0.1371
TV,08/01/2018,19.770000457763672,3,0,2,0,1,-0.29,-0.0,0.18,-0.0961
TV,02/01/2019,12.949999809265135,3,0,1,2,0,0.04,0.73,1.15,-0.139
TV,03/01/2019,11.699999809265135,3,0,1,2,0,0.13,0.88,1.34,-0.1376
TV,05/01/2019,10.09000015258789,4,0,2,2,0,0.5,1.0,0.5,-0.1526
TV,08/01/2019,9.5,4,0,1,3,0,0.22,0.84,0.22,0.0316
TV,04/01/2020,5.449999809265137,1,0,0,0,1,0.64,0.64,0.64,0.0899
TV,05/01/2020,5.199999809265137,1,0,0,0,1,0.73,0.73,0.73,0.0154
UA,08/01/2018,18.3799991607666,18,0,2,9,7,-0.49,-0.14,0.18,0.0686
UA,02/01/2019,18.88999938964844,13,0,2,8,3,-0.53,-0.06,0.57,0.0042
UA,03/01/2019,20.3799991607666,11,0,2,6,3,-0.39,-0.03,0.53,0.0186
UA,05/01/2019,20.76000022888184,9,0,1,5,3,-0.39,-0.01,0.16,0.0877
UA,04/01/2020,7.6599998474121085,12,0,5,4,3,0.1,1.63,1.33,0.0287
UA,05/01/2020,9.020000457763672,12,0,5,6,1,0.05,1.39,1.22,-0.0255
UBA,05/01/2019,21.96999931335449,1,0,0,1,0,0.05,0.05,0.05,-0.0369
UBA,08/01/2019,21.56999969482422,1,0,0,1,0,0.08,0.08,0.08,0.1038
UBA,04/01/2020,13.350000381469727,1,0,0,1,0,0.97,0.97,0.97,-0.0352
UBA,05/01/2020,13.9399995803833,3,0,0,3,0,0.11,0.43,0.98,-0.1585
UAN,04/01/2020,0.9100000262260436,1,0,0,1,0,2.2,2.2,2.2,0.011
UAN,05/01/2020,0.9700000286102296,1,0,0,1,0,2.32,2.32,2.32,-0.0619
UGP,04/01/2020,2.259999990463257,5,0,3,2,0,0.84,1.14,0.84,0.3982
UGP,05/01/2020,2.609999895095825,5,0,3,2,0,0.81,1.1,0.81,0.3103
UBER,08/01/2019,42.13999938964844,25,0,21,4,0,-0.02,0.31,0.95,-0.2793
UBER,04/01/2020,26.5,38,0,35,3,0,0.29,0.81,1.41,0.3449
UBER,05/01/2020,29.1299991607666,38,0,35,3,0,0.07,0.49,1.0,0.0628
TROX,08/01/2018,18.489999771118164,8,0,6,1,1,0.3,0.34,0.3,-0.3515
TROX,02/01/2019,8.789999961853027,7,0,5,1,1,-0.27,1.19,-0.27,0.5176
TROX,03/01/2019,11.949999809265135,6,0,4,1,1,-0.4,0.7,-0.4,0.1866
TROX,05/01/2019,14.18000030517578,6,0,4,1,1,0.12,0.39,0.49,-0.0846
TROX,08/01/2019,11.010000228881836,6,0,4,1,1,0.48,0.56,0.87,-0.2407
TRV,08/01/2018,130.02999877929688,14,0,5,7,2,-0.04,0.05,0.14,-0.0002
TRV,02/01/2019,126.02999877929688,11,0,3,7,1,-0.06,0.08,0.22,0.0915
TRV,03/01/2019,133.52000427246094,11,0,3,7,1,-0.09,0.04,0.18,0.0756
TRV,05/01/2019,143.6199951171875,11,0,2,8,1,-0.08,-0.01,0.13,0.0507
TRV,08/01/2019,146.2899932861328,13,0,2,9,2,-0.06,-0.01,0.15,0.0204
TRV,04/01/2020,94.76000213623048,14,0,3,7,4,0.12,0.42,0.45,0.127
TRV,05/01/2020,99.4800033569336,15,0,3,9,3,0.08,0.3,0.27,0.1456
UMH,02/01/2019,14.029999732971193,3,0,3,0,0,0.15,0.24,0.43,-0.0007
UMH,03/01/2019,13.68000030517578,3,0,3,0,0,0.17,0.27,0.47,0.027
UMH,08/01/2019,13.130000114440918,4,0,4,0,0,0.34,0.42,0.54,0.0746
UMH,04/01/2020,10.100000381469727,3,0,2,1,0,0.53,0.7,0.72,0.2485
UMH,05/01/2020,12.550000190734865,3,0,2,1,0,0.35,0.5,0.52,0.0207
UI,03/01/2019,145.39999389648438,4,0,0,3,1,-0.47,-0.37,-0.15,0.1771
UI,05/01/2019,171.14999389648438,4,0,0,3,1,-0.53,-0.44,-0.25,-0.2112
UI,08/01/2019,129.28999328613278,4,0,0,3,1,-0.4,-0.28,-0.04,-0.0818
UI,04/01/2020,140.22999572753906,3,0,1,0,2,-0.2,0.03,-0.11,0.3102
UI,05/01/2020,159.92999267578125,3,0,1,0,2,-0.3,-0.11,-0.23,0.0855
TWTR,08/01/2018,32.25,31,0,9,19,3,-0.17,0.04,0.75,-0.116
TWTR,03/01/2019,31.170000076293945,31,0,12,17,2,0.07,0.14,0.42,0.2833
TWTR,05/01/2019,40.0,28,0,11,15,2,-0.16,0.05,0.27,-0.1125
TWTR,08/01/2019,42.540000915527344,29,0,11,14,4,-0.38,0.01,0.29,-0.0287
TWTR,04/01/2020,23.70000076293945,37,0,7,23,7,-0.01,0.4,0.85,0.3105
TWTR,05/01/2020,28.0,37,0,7,25,5,-0.15,0.16,0.55,0.0768
UMC,08/01/2018,2.799999952316284,1,0,0,1,0,-0.06,-0.06,-0.06,-0.0821
UMC,02/01/2019,1.8799999952316284,2,0,0,2,0,-0.03,0.2,-0.03,0.0
UMC,03/01/2019,1.8500000238418581,2,0,0,2,0,-0.04,0.18,-0.04,0.1784
UMC,05/01/2019,2.1800000667572017,2,0,0,2,0,-0.14,0.05,-0.14,0.0367
UMC,08/01/2019,2.1300001144409184,1,0,0,1,0,-0.15,-0.15,-0.15,-0.0047
UAA,08/01/2018,19.84000015258789,27,0,3,14,10,-0.16,-0.11,0.57,0.0776
UAA,02/01/2019,20.690000534057614,19,0,4,12,3,0.05,0.09,0.53,0.0285
UAA,03/01/2019,22.90999984741211,19,0,4,11,4,-0.45,0.04,0.28,0.0109
UAA,05/01/2019,23.15999984741211,18,0,5,9,4,-0.46,0.06,0.31,0.1144
UAA,04/01/2020,8.779999732971191,21,1,2,14,4,-0.02,0.96,1.72,0.0046
UAA,05/01/2020,10.079999923706056,23,1,2,17,3,-0.48,0.65,1.62,-0.0397
TYL,08/01/2018,225.7899932861328,11,0,9,2,0,-0.1,-0.02,0.13,0.0923
TYL,03/01/2019,206.91000366210938,8,0,6,2,0,0.02,0.16,0.16,0.123
TYL,05/01/2019,232.3600006103516,7,0,5,2,0,-0.04,0.08,0.14,-0.0524
TYL,08/01/2019,234.4199981689453,5,0,4,1,0,0.0,-0.0,0.04,0.1259
TYL,04/01/2020,292.1099853515625,8,0,4,4,0,0.07,0.08,0.31,0.2781
TYL,05/01/2020,318.0,8,0,4,4,0,-0.08,-0.04,0.17,0.0941
UHS,08/01/2018,119.95999908447266,14,0,8,6,0,-0.02,0.08,0.06,0.0742
UHS,02/01/2019,132.74000549316406,13,0,8,4,1,-0.07,0.03,0.17,0.0162
UHS,03/01/2019,140.33000183105472,15,0,10,4,1,-0.07,0.06,0.22,-0.0964
UHS,05/01/2019,126.8000030517578,14,0,8,5,1,0.04,0.16,0.31,0.0345
UHS,08/01/2019,151.10000610351562,16,0,10,5,1,0.01,0.04,0.18,-0.0175
UHS,04/01/2020,93.91000366210938,11,0,5,6,0,0.14,0.63,0.81,0.1181
UHS,05/01/2020,102.9800033569336,12,0,6,6,0,0.04,0.42,0.65,-0.0939
UL,05/01/2020,51.90999984741211,1,0,0,0,1,-0.13,-0.13,-0.13,0.0537
UGI,08/01/2018,53.13999938964844,3,0,0,2,1,-0.05,-0.05,-0.01,0.0422
UGI,05/01/2019,54.6500015258789,4,0,3,0,1,-0.05,0.08,0.17,-0.021
UGI,08/01/2019,51.04999923706055,4,0,3,0,1,0.05,0.17,0.27,-0.0167
UGI,04/01/2020,25.5,4,0,3,0,1,0.09,0.73,0.39,0.2533
UGI,05/01/2020,29.56999969482422,2,0,1,0,1,0.0,0.14,0.28,0.0798
UPS,08/01/2018,119.88999938964844,15,0,5,9,1,-0.23,0.03,0.17,-0.0112
UPS,02/01/2019,105.72000122070312,19,1,7,10,1,-0.2,0.12,0.03,0.0707
UPS,03/01/2019,110.94000244140624,17,1,7,8,1,-0.21,0.11,0.02,-0.044
UPS,05/01/2019,106.05999755859376,16,1,7,7,1,0.05,0.15,0.22,-0.014
UPS,08/01/2019,118.87000274658205,16,1,8,6,1,0.0,0.05,0.23,0.0116
UPS,04/01/2020,90.91000366210938,18,2,9,6,1,-0.27,0.26,0.5,0.0943
UPS,05/01/2020,93.2300033569336,21,2,9,7,3,-0.38,0.15,0.24,0.2642
UNVR,02/01/2019,20.809999465942386,4,0,3,1,0,0.05,0.31,0.23,0.0706
UNVR,03/01/2019,22.68000030517578,4,0,3,1,0,-0.01,0.17,0.03,-0.0123
UNVR,05/01/2019,22.399999618530273,4,0,2,2,0,0.13,0.27,0.22,0.0045
UNVR,08/01/2019,22.100000381469727,4,0,2,2,0,0.2,0.36,0.3,-0.0507
UNVR,04/01/2020,10.1899995803833,4,0,3,1,0,0.32,0.98,1.26,0.5113
UNVR,05/01/2020,14.09000015258789,2,0,2,0,0,0.08,0.36,0.85,0.1966
UFI,04/01/2020,11.0,1,0,1,0,0,0.79,0.79,0.79,0.26
UFI,05/01/2020,11.3100004196167,1,0,1,0,0,0.67,0.67,0.67,0.1485
URI,08/01/2018,148.74000549316406,10,0,8,1,1,0.15,0.19,0.25,0.1045
URI,02/01/2019,124.87000274658205,10,0,7,2,1,0.01,0.23,0.4,-0.0743
URI,03/01/2019,136.63999938964844,10,0,7,2,1,-0.01,0.21,-0.01,0.0376
URI,08/01/2019,125.63999938964844,10,0,7,2,1,-0.17,0.28,0.42,0.0015
URI,04/01/2020,96.94000244140624,8,0,5,2,1,0.45,0.55,0.65,0.4334
URI,05/01/2020,125.5500030517578,13,0,5,7,1,-0.06,0.16,0.3,0.1947
USAC,02/01/2019,14.9399995803833,6,0,5,1,0,0.21,0.41,0.41,0.0469
USAC,05/01/2019,17.010000228881836,5,0,4,1,0,0.04,0.17,0.27,0.0517
USAC,08/01/2019,17.68000030517578,5,0,4,1,0,0.05,0.18,0.05,-0.0215
USAC,04/01/2020,5.0900001525878915,6,0,2,3,1,1.42,1.91,1.94,1.3674
USAC,05/01/2020,8.039999961853027,6,0,1,4,1,-0.01,0.79,0.72,0.3557
UFS,08/01/2018,46.52999877929688,11,0,2,7,2,-0.34,-0.09,0.07,0.118
UFS,02/01/2019,47.0,11,0,3,8,0,-0.23,-0.05,0.13,0.0536
UFS,03/01/2019,51.290000915527344,10,0,1,9,0,-0.26,-0.06,0.07,-0.0581
UFS,08/01/2019,40.25,11,0,4,6,1,0.01,0.31,0.48,-0.1202
UFS,04/01/2020,20.280000686645508,11,0,5,4,2,0.01,0.72,1.11,0.0059
UFS,05/01/2020,22.70000076293945,11,0,5,4,2,0.02,0.69,1.13,-0.0731
UNM,08/01/2018,39.56999969482422,12,0,3,7,2,0.15,0.4,0.55,-0.0063
UNM,02/01/2019,34.860000610351555,12,0,3,8,1,0.27,0.5,0.27,-0.0241
UNM,03/01/2019,37.77999877929688,11,0,2,8,1,0.23,0.43,0.23,-0.0257
UNM,05/01/2019,36.810001373291016,7,0,1,6,0,0.24,0.39,0.24,-0.0753
UNM,08/01/2019,31.96999931335449,2,0,0,2,0,0.31,0.39,0.31,-0.0616
UNM,04/01/2020,13.979999542236328,5,0,1,4,0,0.29,0.86,0.86,0.0815
UNM,05/01/2020,16.719999313354492,5,0,1,4,0,0.17,0.69,0.69,-0.0072
USNA,08/01/2018,132.25,1,0,0,1,0,-0.0,-0.0,-0.0,-0.0885
USNA,02/01/2019,116.94000244140624,1,0,1,0,0,0.22,0.22,0.22,-0.2817
USNA,03/01/2019,98.72000122070312,1,0,1,0,0,0.36,0.36,0.36,-0.1238
USNA,05/01/2019,86.5,1,0,1,0,0,0.26,0.26,0.26,-0.0757
USNA,08/01/2019,67.94999694824219,2,0,1,1,0,0.06,0.09,0.13,0.0069
USNA,04/01/2020,56.0,3,0,1,2,0,0.07,0.16,0.07,0.5179
USNA,05/01/2020,87.19999694824219,3,0,1,2,0,-0.2,-0.14,-0.2,-0.1568
UNP,08/01/2018,149.27000427246094,19,0,8,10,1,-0.01,0.04,0.26,0.1014
UNP,02/01/2019,159.07000732421875,17,0,11,5,1,0.01,0.04,0.18,0.062
UNP,03/01/2019,169.27999877929688,17,0,11,5,1,-0.02,0.01,0.15,0.0457
UNP,05/01/2019,177.00999450683594,19,1,11,6,1,-0.03,-0.0,0.14,-0.0334
UNP,08/01/2019,177.35000610351562,20,0,13,6,1,-0.18,0.06,0.2,-0.0816
UNP,04/01/2020,134.02999877929688,19,1,10,8,0,-0.09,0.35,0.57,0.2636
UNP,05/01/2020,157.6999969482422,23,1,12,10,0,-0.19,0.11,0.2,0.0748
UTL,08/01/2018,50.849998474121094,3,0,1,1,1,-0.02,-0.02,-0.02,0.0012
UTL,02/01/2019,52.59000015258789,1,0,0,0,1,-0.03,-0.03,-0.03,0.0337
UTL,03/01/2019,54.81000137329102,1,0,0,0,1,-0.06,-0.06,-0.06,0.0374
UTL,05/01/2019,56.86000061035156,1,0,0,0,1,-0.09,-0.09,-0.09,0.0501
UTL,04/01/2020,50.09000015258789,1,0,1,0,0,0.21,0.21,0.21,-0.0437
UTL,05/01/2020,49.06000137329102,1,0,1,0,0,0.23,0.23,0.23,-0.0897
USX,08/01/2018,12.949999809265135,5,0,5,0,0,0.27,0.37,0.59,0.0811
USX,02/01/2019,7.4000000953674325,5,0,5,0,0,0.79,1.37,0.79,-0.0932
USX,03/01/2019,8.890000343322754,5,0,5,0,0,0.7,1.24,0.7,-0.2385
USX,05/01/2019,6.769999980926514,5,0,5,0,0,1.29,2.02,1.29,-0.2555
USX,08/01/2019,5.070000171661377,3,0,3,0,0,2.33,3.14,2.33,-0.0454
USX,04/01/2020,3.1600000858306885,3,0,2,1,0,0.16,1.48,3.18,0.6519
USX,05/01/2020,4.079999923706056,4,0,2,2,0,-0.01,0.9,0.78,0.4779
USFD,08/01/2018,33.77000045776367,12,0,8,4,0,-0.02,0.16,0.42,-0.0802
USFD,02/01/2019,33.759998321533196,11,0,7,4,0,-0.1,0.1,0.07,0.0382
USFD,03/01/2019,35.41999816894531,11,0,7,4,0,-0.08,0.09,-0.08,0.0327
USFD,05/01/2019,36.58000183105469,8,0,4,4,0,-0.13,0.03,-0.13,-0.0178
USFD,08/01/2019,35.36999893188477,4,0,2,2,0,-0.12,0.04,0.32,0.1648
USFD,04/01/2020,16.549999237060547,7,0,4,3,0,0.88,1.53,0.88,0.1613
USFD,05/01/2020,20.38999938964844,9,0,5,4,0,0.07,0.94,1.51,-0.0329
UTI,04/01/2020,5.769999980926514,3,0,3,0,0,0.66,0.97,1.21,0.3068
UTI,05/01/2020,6.369999885559082,4,0,4,0,0,0.47,0.67,0.96,0.0989
USM,08/01/2018,34.25,1,0,0,0,1,0.09,0.09,0.09,0.3124
USM,03/01/2019,46.70000076293945,4,0,2,1,1,0.01,0.01,0.01,0.033
USM,05/01/2019,48.2400016784668,4,0,2,1,1,0.05,0.05,0.05,-0.0651
USM,08/01/2019,47.849998474121094,4,0,3,1,0,0.25,0.29,0.53,-0.2092
USM,04/01/2020,28.54999923706055,6,1,3,2,0,0.42,0.69,1.12,0.1079
USM,05/01/2020,34.0,6,1,3,2,0,0.27,0.54,1.06,-0.0924
V,08/01/2018,137.74000549316406,28,0,27,1,0,0.0,0.05,0.21,0.0955
V,02/01/2019,135.38999938964844,26,0,25,1,0,-0.04,0.15,0.77,0.1635
V,03/01/2019,149.4600067138672,24,0,23,1,0,-0.08,0.11,0.69,0.1076
V,05/01/2019,165.5399932861328,23,0,22,1,0,0.05,0.07,0.55,0.0591
V,08/01/2019,179.19000244140625,23,0,22,1,0,0.02,0.1,0.26,-0.0344
V,04/01/2020,156.32000732421875,25,0,24,1,0,0.07,0.3,0.81,0.2456
V,05/01/2020,174.4499969482422,25,0,23,2,0,0.0,0.17,0.31,0.1112
VICI,08/01/2018,20.290000915527344,8,0,3,5,0,0.07,0.07,0.12,0.067
VICI,02/01/2019,21.559999465942386,14,0,10,4,0,0.07,0.1,0.21,0.0153
VICI,03/01/2019,21.309999465942386,12,0,9,3,0,0.08,0.12,0.13,0.0723
VICI,05/01/2019,22.85000038146973,13,0,10,3,0,0.07,0.09,0.21,-0.0236
VICI,08/01/2019,21.38999938964844,12,0,10,2,0,0.15,0.17,0.18,0.058
VICI,04/01/2020,15.739999771118164,8,0,8,0,0,0.89,0.98,1.16,0.2414
VICI,05/01/2020,17.129999160766598,9,0,9,0,0,0.18,0.55,0.99,0.1874
USB,08/01/2018,53.31000137329102,17,0,7,7,3,0.13,0.14,0.13,-0.0068
USB,02/01/2019,51.2599983215332,14,0,5,8,1,-0.0,0.14,0.25,-0.0529
USB,03/01/2019,52.11999893188477,14,0,5,8,1,-0.01,0.13,0.25,0.0221
USB,08/01/2019,56.849998474121094,12,0,2,9,1,-0.1,0.04,0.08,-0.0218
USB,04/01/2020,32.529998779296875,15,0,5,5,5,0.23,0.61,1.09,0.1002
USB,05/01/2020,35.709999084472656,19,0,8,6,5,0.06,0.43,0.74,0.0339
VALE,08/01/2018,14.3100004196167,9,0,5,4,0,-0.17,0.0,0.1,0.0349
VALE,02/01/2019,12.470000267028807,11,0,4,6,1,0.09,0.23,0.34,0.0898
VALE,03/01/2019,12.039999961853027,12,0,3,8,1,-0.28,0.09,0.15,0.0656
VALE,05/01/2019,12.829999923706055,10,0,2,7,1,-0.21,0.06,0.1,0.0881
VALE,08/01/2019,12.729999542236328,10,0,3,7,0,-0.13,0.11,0.23,-0.1021
VALE,04/01/2020,7.940000057220459,12,0,10,2,0,0.2,0.7,0.7,0.2393
VALE,05/01/2020,8.0,12,0,10,2,0,0.11,0.63,0.66,0.2962
VFC,08/01/2018,85.91336822509766,23,0,15,8,0,-0.24,-0.01,0.15,0.0277
VFC,02/01/2019,79.27495574951172,23,0,15,8,0,-0.11,0.07,0.12,0.0409
VFC,03/01/2019,83.12617492675781,22,0,15,7,0,-0.12,0.07,0.16,0.0691
VFC,05/01/2019,88.87005615234375,22,0,15,7,0,-0.09,-0.02,0.07,-0.0056
VFC,08/01/2019,87.5,16,0,10,6,0,0.03,0.11,0.25,0.0178
VFC,04/01/2020,51.11999893188477,16,0,10,6,0,0.18,0.71,0.9,0.099
VFC,05/01/2020,56.56000137329102,17,0,9,8,0,-0.11,0.37,0.5,0.0822
VEEV,08/01/2018,75.68000030517578,10,0,8,2,0,-0.11,0.03,0.27,0.4203
VEEV,03/01/2019,118.8499984741211,16,0,10,6,0,-0.05,-0.01,0.18,0.1874
VEEV,05/01/2019,141.1199951171875,16,0,10,6,0,-0.17,-0.14,0.16,0.1736
VEEV,08/01/2019,165.52000427246094,16,0,10,6,0,-0.18,-0.1,0.17,-0.0786
VEEV,04/01/2020,150.33999633789062,20,0,13,7,0,-0.01,0.16,0.25,0.4413
VEEV,05/01/2020,189.41000366210938,21,0,13,8,0,-0.13,-0.07,0.01,0.2407
VEC,05/01/2019,40.59000015258789,1,0,1,0,0,0.14,0.14,0.14,0.0069
VEC,05/01/2020,51.0099983215332,3,0,3,0,0,0.29,0.34,0.34,-0.0335
VAPO,02/01/2019,16.930000305175778,2,0,2,0,0,0.5,0.53,0.56,0.1707
VAPO,03/01/2019,19.559999465942386,2,0,2,0,0,0.33,0.36,0.39,-0.1411
VAPO,04/01/2020,18.21999931335449,1,0,1,0,0,0.41,0.41,0.41,0.4512
VAPO,05/01/2020,20.049999237060547,2,0,2,0,0,-0.11,-0.04,0.03,1.0309
VLO,02/01/2019,88.0,14,0,9,5,0,-0.05,0.34,0.44,-0.0242
VLO,03/01/2019,82.12000274658203,14,0,9,5,0,-0.04,0.34,0.32,0.1078
VLO,05/01/2019,90.97000122070312,10,0,7,3,0,0.21,0.27,0.26,-0.0454
VLO,08/01/2019,85.20999908447266,11,0,10,1,0,0.13,0.3,0.31,0.005
VLO,04/01/2020,42.08000183105469,9,0,9,0,0,0.19,0.94,1.66,0.5882
VLO,05/01/2020,60.83000183105469,10,0,9,1,0,-0.1,0.43,0.77,-0.0268
VAC,08/01/2018,119.1999969482422,8,0,6,2,0,0.04,0.23,0.27,-0.0594
VAC,02/01/2019,88.66000366210938,7,0,5,2,0,0.02,0.51,0.02,0.0661
VAC,03/01/2019,98.51000213623048,7,0,6,1,0,-0.04,0.39,0.54,0.0844
VAC,05/01/2019,106.81999969482422,7,0,6,1,0,0.16,0.27,0.44,-0.0704
VAC,08/01/2019,102.2300033569336,5,0,3,2,0,0.05,0.28,0.05,0.0205
VAC,04/01/2020,52.459999084472656,5,0,4,1,0,1.02,1.27,1.64,0.7255
VAC,05/01/2020,79.7699966430664,5,0,4,1,0,-0.16,0.49,0.52,0.0486
VER,04/01/2020,4.550000190734863,7,0,3,4,0,1.12,1.13,1.12,0.2
VER,05/01/2020,5.260000228881836,7,0,3,4,0,1.0,1.02,1.0,0.2281
VEL,04/01/2020,6.929999828338622,4,0,4,0,0,2.67,3.1,3.75,-0.4271
VEL,05/01/2020,3.440000057220459,4,0,4,0,0,0.42,3.05,5.92,0.1483
VLRS,08/01/2018,7.4000000953674325,6,0,4,2,0,0.03,0.37,0.03,0.0095
VLRS,02/01/2019,7.5,7,0,4,2,1,-0.41,0.12,-0.19,0.148
VLRS,04/01/2020,3.3399999141693115,6,0,4,2,0,0.54,2.35,3.49,0.497
VLRS,05/01/2020,4.769999980926514,6,0,4,2,0,0.3,1.81,2.77,0.1111
